,min,avg
3904,450.0,504.99
3905,441.0,502.12
3906,436.0,500.8
3907,427.0,500.05
3908,433.0,501.48
3909,433.0,502.09
3910,430.0,502.22
3911,438.0,503.78
3912,432.0,503.93
3913,422.0,504.77
3914,442.0,504.43
3915,441.0,503.54
3916,439.0,502.41
3917,445.0,503.26
3918,441.0,504.87
3919,442.0,503.16
3920,431.0,502.77
3921,430.0,504.55
3922,430.0,505.38
3923,450.0,506.19
3924,436.0,505.54
3925,434.0,505.63
3926,424.0,505.43
3927,443.0,505.27
3928,428.0,507.25
3929,434.0,507.87
3930,438.0,506.7
3931,450.0,506.17
3932,421.0,506.87
3933,434.0,507.53
3934,427.0,509.62
3935,432.0,511.22
3936,423.0,509.14
3937,432.0,508.85
3938,427.0,509.96
3939,420.0,508.87
3940,432.0,509.79
3941,422.0,508.4
3942,446.0,508.49
3943,437.0,508.32
3944,443.0,507.97
3945,447.0,507.39
3946,442.0,508.59
3947,426.0,508.77
3948,429.0,508.52
3949,453.0,507.66
3950,442.0,507.83
3951,437.0,508.43
3952,431.0,509.01
3953,414.0,506.22
3954,425.0,505.32
3955,428.0,505.46
3956,449.0,505.88
3957,416.0,507.43
3958,448.0,507.18
3959,452.0,508.73
3960,456.0,508.37
3961,434.0,507.04
3962,439.0,506.14
3963,418.0,505.72
3964,439.0,505.01
3965,421.0,504.01
3966,460.0,505.24
3967,440.0,505.39
3968,444.0,505.29
3969,432.0,506.21
3970,428.0,506.66
3971,441.0,505.1
3972,450.0,506.34
3973,438.0,507.21
3974,441.0,507.09
3975,435.0,507.3
3976,438.0,507.95
3977,442.0,508.87
3978,428.0,510.3
3979,416.0,510.15
3980,425.0,510.14
3981,425.0,510.19
3982,399.0,510.38
3983,411.0,509.64
3984,424.0,510.9
3985,450.0,508.66
3986,447.0,510.02
3987,440.0,510.09
3988,435.0,511.27
3989,409.0,511.88
3990,413.0,510.61
3991,442.0,512.79
3992,443.0,513.69
3993,445.0,513.39
3994,429.0,511.79
3995,447.0,511.01
3996,442.0,511.33
3997,441.0,510.33
3998,435.0,510.52
3999,440.0,510.43
4000,437.0,509.69
4001,440.0,511.05
4002,441.0,510.6
4003,439.0,510.41
4004,427.0,510.43
4005,435.0,510.56
4006,425.0,509.16
4007,430.0,507.96
4008,438.0,507.98
4009,419.0,507.89
4010,417.0,508.48
4011,419.0,507.97
4012,420.0,508.2
4013,436.0,508.3
4014,439.0,509.2
4015,433.0,507.29
4016,442.0,507.91
4017,441.0,507.98
4018,431.0,507.86
4019,453.0,508.36
4020,432.0,508.28
4021,460.0,509.2
4022,427.0,509.48
4023,433.0,509.78
4024,435.0,511.0
4025,434.0,511.96
4026,432.0,511.77
4027,440.0,509.9
4028,418.0,508.79
4029,435.0,508.65
4030,455.0,508.79
4031,451.0,509.7
4032,458.0,511.84
4033,446.0,510.58
4034,452.0,511.37
4035,439.0,511.9
4036,455.0,511.87
4037,440.0,512.03
4038,451.0,512.21
4039,451.0,512.13
4040,443.0,511.79
4041,452.0,511.64
4042,438.0,510.79
4043,436.0,509.65
4044,443.0,511.58
4045,440.0,511.9
4046,440.0,512.58
4047,451.0,513.03
4048,427.0,513.94
4049,456.0,513.12
4050,433.0,510.88
4051,434.0,511.3
4052,440.0,512.4
4053,439.0,510.26
4054,441.0,509.77
4055,448.0,509.82
4056,459.0,510.15
4057,440.0,511.06
4058,433.0,509.71
4059,452.0,508.43
4060,449.0,508.68
4061,418.0,508.28
4062,438.0,508.26
4063,434.0,508.42
4064,426.0,509.68
4065,426.0,510.71
4066,438.0,510.4
4067,442.0,508.35
4068,421.0,508.69
4069,444.0,508.34
4070,434.0,507.69
4071,444.0,508.28
4072,414.0,507.67
4073,412.0,506.88
4074,418.0,507.76
4075,449.0,506.81
4076,446.0,506.3
4077,455.0,506.6
4078,444.0,505.99
4079,449.0,505.77
4080,440.0,506.26
4081,448.0,505.59
4082,436.0,506.82
4083,425.0,505.24
4084,437.0,504.48
4085,433.0,503.17
4086,436.0,503.56
4087,417.0,504.2
4088,430.0,504.61
4089,432.0,502.72
4090,423.0,501.61
4091,416.0,503.37
4092,430.0,503.26
4093,427.0,502.42
4094,439.0,503.64
4095,435.0,503.75
4096,431.0,502.79
4097,423.0,502.32
4098,439.0,503.89
4099,446.0,504.25
4100,442.0,505.65
4101,414.0,507.85
4102,429.0,509.24
4103,448.0,510.36
4104,440.0,510.37
4105,451.0,510.91
4106,450.0,511.36
4107,445.0,509.78
4108,454.0,510.86
4109,450.0,510.97
4110,457.0,511.5
4111,447.0,511.68
4112,434.0,511.79
4113,446.0,512.02
4114,448.0,512.56
4115,449.0,513.32
4116,432.0,512.87
4117,438.0,511.93
4118,453.0,511.03
4119,441.0,510.69
4120,433.0,510.55
4121,432.0,511.36
4122,424.0,510.24
4123,435.0,509.38
4124,419.0,509.17
4125,411.0,509.06
4126,426.0,510.1
4127,420.0,509.71
4128,435.0,508.76
4129,443.0,507.35
4130,441.0,507.26
4131,447.0,506.21
4132,437.0,506.21
4133,444.0,506.14
4134,440.0,506.04
4135,452.0,507.43
4136,440.0,506.03
4137,442.0,507.51
4138,435.0,506.4
4139,436.0,505.61
4140,433.0,504.78
4141,446.0,505.15
4142,428.0,506.81
4143,431.0,505.87
4144,432.0,506.81
4145,425.0,507.8
4146,432.0,509.58
4147,448.0,511.3
4148,447.0,509.89
4149,447.0,508.52
4150,430.0,507.37
4151,453.0,506.71
4152,456.0,507.88
4153,443.0,508.75
4154,429.0,507.06
4155,445.0,507.72
4156,442.0,506.41
4157,425.0,505.4
4158,440.0,504.03
4159,441.0,504.9
4160,442.0,503.57
4161,419.0,504.52
4162,434.0,503.92
4163,439.0,503.82
4164,428.0,504.03
4165,433.0,502.47
4166,432.0,502.16
4167,439.0,502.82
4168,431.0,504.69
4169,442.0,503.37
4170,439.0,503.35
4171,449.0,504.69
4172,442.0,504.75
4173,435.0,504.02
4174,409.0,505.14
4175,432.0,506.19
4176,424.0,508.02
4177,420.0,509.62
4178,448.0,509.59
4179,429.0,509.78
4180,453.0,508.55
4181,439.0,508.02
4182,456.0,508.59
4183,443.0,508.57
4184,442.0,507.44
4185,433.0,507.36
4186,425.0,506.58
4187,432.0,506.63
4188,456.0,505.32
4189,451.0,505.58
4190,441.0,505.12
4191,455.0,504.71
4192,424.0,503.43
4193,427.0,502.2
4194,430.0,503.66
4195,433.0,503.85
4196,438.0,503.88
4197,436.0,504.72
4198,446.0,505.0
4199,443.0,504.53
4200,443.0,504.24
4201,431.0,504.53
4202,438.0,503.14
4203,430.0,505.17
4204,435.0,503.26
4205,441.0,502.45
4206,423.0,502.77
4207,425.0,502.09
4208,440.0,500.95
4209,426.0,500.04
4210,429.0,502.21
4211,434.0,504.04
4212,434.0,503.69
4213,427.0,504.25
4214,432.0,504.46
4215,431.0,505.05
4216,439.0,504.28
4217,438.0,503.72
4218,440.0,504.63
4219,419.0,504.29
4220,439.0,505.09
4221,435.0,507.75
4222,438.0,508.47
4223,435.0,508.56
4224,426.0,508.49
4225,454.0,508.86
4226,443.0,507.8
4227,436.0,509.71
4228,434.0,509.46
4229,417.0,510.5
4230,421.0,511.04
4231,424.0,510.68
4232,449.0,508.96
4233,441.0,509.06
4234,444.0,509.5
4235,430.0,507.86
4236,449.0,507.81
4237,454.0,508.31
4238,457.0,509.13
4239,429.0,510.03
4240,432.0,509.47
4241,433.0,508.97
4242,447.0,509.88
4243,436.0,510.55
4244,443.0,510.27
4245,448.0,511.08
4246,449.0,510.46
4247,434.0,511.33
4248,435.0,511.67
4249,447.0,509.57
4250,429.0,508.03
4251,411.0,506.44
4252,434.0,508.35
4253,430.0,506.92
4254,440.0,507.88
4255,443.0,508.93
4256,432.0,509.32
4257,462.0,509.23
4258,438.0,507.35
4259,454.0,507.17
4260,450.0,507.46
4261,443.0,507.61
4262,427.0,507.36
4263,418.0,508.42
4264,423.0,508.73
4265,445.0,508.88
4266,426.0,510.35
4267,447.0,509.04
4268,439.0,507.76
4269,443.0,507.03
4270,424.0,507.27
4271,434.0,508.12
4272,459.0,508.52
4273,441.0,510.14
4274,449.0,510.04
4275,451.0,507.41
4276,433.0,506.96
4277,436.0,506.82
4278,436.0,506.12
4279,443.0,505.87
4280,411.0,506.94
4281,443.0,506.21
4282,435.0,507.0
4283,427.0,507.97
4284,444.0,507.83
4285,432.0,507.05
4286,423.0,507.43
4287,399.0,507.31
4288,407.0,507.38
4289,423.0,507.52
4290,437.0,506.63
4291,436.0,505.72
4292,418.0,506.18
4293,428.0,505.9
4294,436.0,504.71
4295,442.0,505.2
4296,440.0,506.28
4297,424.0,506.29
4298,435.0,506.82
4299,420.0,507.64
4300,443.0,506.76
4301,424.0,506.65
4302,424.0,506.79
4303,438.0,505.73
4304,424.0,505.86
4305,420.0,504.25
4306,428.0,505.08
4307,430.0,505.16
4308,432.0,504.37
4309,434.0,505.12
4310,446.0,503.98
4311,448.0,503.7
4312,436.0,505.34
4313,445.0,505.13
4314,429.0,505.73
4315,443.0,508.41
4316,429.0,509.14
4317,435.0,509.39
4318,447.0,509.25
4319,439.0,507.78
4320,428.0,508.27
4321,426.0,509.89
4322,448.0,510.19
4323,453.0,509.58
4324,453.0,509.96
4325,446.0,509.97
4326,445.0,509.95
4327,436.0,511.22
4328,430.0,511.58
4329,432.0,510.16
4330,423.0,510.43
4331,451.0,511.09
4332,442.0,511.32
4333,407.0,509.64
4334,423.0,507.33
4335,420.0,505.08
4336,418.0,505.46
4337,439.0,505.56
4338,405.0,503.63
4339,444.0,504.46
4340,434.0,505.81
4341,442.0,505.82
4342,441.0,505.67
4343,434.0,505.34
4344,445.0,506.29
4345,424.0,507.06
4346,420.0,505.54
4347,444.0,506.27
4348,430.0,505.13
4349,435.0,506.06
4350,426.0,506.51
4351,427.0,506.3
4352,441.0,505.87
4353,440.0,505.36
4354,430.0,505.39
4355,414.0,504.8
4356,438.0,505.34
4357,430.0,505.67
4358,395.0,507.42
4359,440.0,506.2
4360,441.0,506.96
4361,449.0,508.96
4362,446.0,508.91
4363,448.0,510.44
4364,439.0,510.52
4365,440.0,510.82
4366,417.0,510.68
4367,436.0,510.28
4368,429.0,510.93
4369,437.0,510.25
4370,432.0,510.29
4371,428.0,508.59
4372,443.0,507.14
4373,432.0,508.18
4374,431.0,507.86
4375,447.0,508.87
4376,447.0,507.54
4377,466.0,508.03
4378,446.0,507.77
4379,409.0,508.2
4380,432.0,507.71
4381,446.0,506.76
4382,440.0,505.37
4383,438.0,505.67
4384,436.0,506.6
4385,443.0,506.11
4386,432.0,506.74
4387,446.0,508.24
4388,451.0,507.22
4389,451.0,508.82
4390,447.0,509.46
4391,433.0,508.04
4392,418.0,506.21
4393,435.0,505.14
4394,430.0,505.86
4395,445.0,507.13
4396,439.0,508.56
4397,434.0,508.76
4398,436.0,509.64
4399,448.0,509.01
4400,439.0,509.59
4401,425.0,509.31
4402,415.0,510.54
4403,434.0,510.93
4404,419.0,509.86
4405,433.0,509.91
4406,439.0,512.08
4407,453.0,511.61
4408,444.0,510.02
4409,418.0,511.16
4410,424.0,511.83
4411,400.0,512.4
4412,400.0,512.31
4413,422.0,512.73
4414,418.0,512.45
4415,410.0,511.04
4416,422.0,510.62
4417,414.0,510.65
4418,445.0,509.71
4419,449.0,508.99
4420,443.0,510.53
4421,428.0,509.31
4422,441.0,508.4
4423,437.0,508.06
4424,430.0,509.95
4425,438.0,511.38
4426,455.0,512.56
4427,444.0,511.5
4428,417.0,511.28
4429,425.0,513.4
4430,430.0,512.8
4431,443.0,512.73
4432,428.0,512.18
4433,431.0,513.79
4434,451.0,513.1
4435,456.0,512.6
4436,431.0,512.19
4437,419.0,512.35
4438,435.0,511.84
4439,406.0,512.1
4440,445.0,511.87
4441,447.0,511.95
4442,452.0,511.63
4443,432.0,511.66
4444,429.0,510.64
4445,431.0,509.5
4446,430.0,509.09
4447,435.0,510.7
4448,431.0,510.08
4449,444.0,510.08
4450,441.0,509.54
4451,432.0,509.61
4452,452.0,509.26
4453,450.0,510.39
4454,450.0,510.43
4455,455.0,509.54
4456,455.0,508.57
4457,447.0,508.96
4458,439.0,508.23
4459,443.0,507.21
4460,433.0,508.41
4461,433.0,510.78
4462,433.0,510.95
4463,449.0,510.31
4464,442.0,509.99
4465,441.0,510.21
4466,437.0,508.63
4467,429.0,508.35
4468,447.0,508.81
4469,437.0,509.4
4470,446.0,509.68
4471,438.0,510.14
4472,442.0,510.82
4473,435.0,510.69
4474,433.0,510.86
4475,443.0,509.85
4476,443.0,509.47
4477,446.0,511.19
4478,442.0,510.93
4479,453.0,512.13
4480,427.0,511.49
4481,449.0,510.77
4482,432.0,510.47
4483,430.0,508.68
4484,427.0,509.16
4485,430.0,509.21
4486,431.0,509.79
4487,432.0,510.72
4488,433.0,508.43
4489,437.0,509.17
4490,434.0,508.09
4491,433.0,507.62
4492,453.0,508.03
4493,439.0,506.72
4494,432.0,506.22
4495,400.0,507.2
4496,428.0,506.07
4497,437.0,505.08
4498,449.0,504.67
4499,434.0,505.67
4500,423.0,505.92
4501,424.0,507.6
4502,440.0,506.67
4503,442.0,506.73
4504,442.0,504.99
4505,425.0,505.47
4506,438.0,506.19
4507,445.0,504.29
4508,437.0,503.81
4509,425.0,504.3
4510,425.0,503.83
4511,436.0,505.66
4512,443.0,506.15
4513,410.0,505.64
4514,441.0,508.46
4515,429.0,509.01
4516,427.0,509.53
4517,439.0,508.93
4518,438.0,509.16
4519,446.0,510.69
4520,448.0,510.46
4521,438.0,510.68
4522,441.0,509.42
4523,441.0,510.35
4524,447.0,510.56
4525,444.0,509.89
4526,441.0,508.22
4527,451.0,508.11
4528,430.0,508.28
4529,405.0,508.24
4530,421.0,506.55
4531,429.0,507.18
4532,432.0,507.52
4533,424.0,507.7
4534,407.0,507.64
4535,444.0,509.06
4536,436.0,508.06
4537,447.0,507.4
4538,444.0,505.98
4539,447.0,505.08
4540,417.0,505.26
4541,423.0,504.99
4542,441.0,505.8
4543,412.0,506.41
4544,431.0,506.31
4545,428.0,507.7
4546,440.0,507.14
4547,434.0,506.57
4548,438.0,505.03
4549,440.0,506.62
4550,441.0,508.41
4551,442.0,509.63
4552,429.0,509.6
4553,431.0,508.25
4554,430.0,507.25
4555,430.0,507.14
4556,423.0,507.11
4557,437.0,506.66
4558,428.0,508.7
4559,420.0,507.83
4560,431.0,508.71
4561,424.0,508.91
4562,441.0,506.95
4563,446.0,507.62
4564,442.0,508.84
4565,439.0,507.88
4566,438.0,507.63
4567,420.0,506.61
4568,436.0,506.23
4569,429.0,506.42
4570,426.0,505.56
4571,425.0,505.72
4572,443.0,505.42
4573,437.0,505.0
4574,433.0,506.07
4575,430.0,504.91
4576,440.0,506.07
4577,434.0,504.94
4578,421.0,504.36
4579,410.0,503.87
4580,435.0,505.06
4581,425.0,503.24
4582,417.0,504.08
4583,410.0,503.99
4584,424.0,502.38
4585,412.0,502.95
4586,438.0,502.97
4587,413.0,503.24
4588,443.0,504.32
4589,441.0,504.78
4590,428.0,506.94
4591,418.0,507.95
4592,435.0,508.69
4593,441.0,510.07
4594,438.0,510.35
4595,437.0,510.2
4596,450.0,508.81
4597,441.0,508.49
4598,445.0,506.4
4599,447.0,506.8
4600,429.0,507.79
4601,429.0,509.5
4602,434.0,508.91
4603,446.0,508.63
4604,435.0,508.23
4605,430.0,508.34
4606,441.0,507.86
4607,459.0,508.17
4608,439.0,508.19
4609,442.0,507.58
4610,440.0,507.43
4611,454.0,505.56
4612,442.0,506.97
4613,448.0,507.17
4614,430.0,508.47
4615,458.0,508.41
4616,453.0,506.13
4617,438.0,506.18
4618,440.0,507.56
4619,417.0,506.47
4620,410.0,505.07
4621,411.0,505.48
4622,422.0,505.58
4623,433.0,504.74
4624,449.0,505.46
4625,455.0,506.17
4626,457.0,507.03
4627,452.0,508.05
4628,458.0,508.84
4629,446.0,508.64
4630,451.0,508.98
4631,435.0,506.94
4632,448.0,505.98
4633,452.0,507.48
4634,449.0,506.95
4635,465.0,507.26
4636,445.0,507.49
4637,437.0,507.88
4638,433.0,507.73
4639,453.0,506.96
4640,438.0,506.51
4641,454.0,507.89
4642,428.0,508.05
4643,426.0,506.93
4644,430.0,506.7
4645,431.0,509.34
4646,446.0,508.68
4647,429.0,508.08
4648,446.0,508.17
4649,452.0,509.69
4650,447.0,506.65
4651,419.0,507.28
4652,436.0,506.48
4653,423.0,506.38
4654,416.0,504.62
4655,426.0,505.22
4656,413.0,505.79
4657,438.0,506.76
4658,425.0,505.73
4659,428.0,504.89
4660,426.0,504.54
4661,443.0,505.13
4662,427.0,506.53
4663,453.0,507.7
4664,450.0,509.75
4665,431.0,509.69
4666,426.0,509.69
4667,446.0,509.56
4668,434.0,508.46
4669,433.0,509.08
4670,440.0,508.59
4671,422.0,507.8
4672,423.0,508.22
4673,435.0,508.22
4674,448.0,507.87
4675,426.0,508.19
4676,436.0,508.24
4677,434.0,508.65
4678,436.0,508.15
4679,446.0,507.45
4680,451.0,506.7
4681,452.0,505.51
4682,445.0,504.41
4683,447.0,503.29
4684,427.0,502.51
4685,431.0,502.05
4686,426.0,502.7
4687,419.0,501.46
4688,437.0,500.08
4689,417.0,501.05
4690,434.0,502.56
4691,433.0,503.17
4692,419.0,502.14
4693,437.0,502.34
4694,435.0,502.75
4695,437.0,502.89
4696,427.0,502.36
4697,418.0,502.68
4698,444.0,501.57
4699,433.0,502.2
4700,428.0,503.44
4701,441.0,504.39
4702,424.0,504.57
4703,447.0,504.67
4704,441.0,503.65
4705,439.0,504.04
4706,431.0,504.38
4707,443.0,504.98
4708,429.0,504.2
4709,422.0,505.1
4710,428.0,505.02
4711,432.0,505.33
4712,430.0,504.56
4713,432.0,506.27
4714,440.0,505.58
4715,420.0,504.71
4716,429.0,504.83
4717,411.0,506.06
4718,437.0,506.87
4719,427.0,507.52
4720,440.0,507.2
4721,450.0,507.79
4722,442.0,506.55
4723,438.0,507.33
4724,424.0,504.75
4725,433.0,503.65
4726,439.0,502.91
4727,442.0,504.07
4728,443.0,503.62
4729,435.0,503.39
4730,445.0,503.51
4731,428.0,503.99
4732,438.0,504.34
4733,424.0,503.58
4734,424.0,503.75
4735,443.0,503.29
4736,433.0,503.44
4737,416.0,503.31
4738,419.0,504.23
4739,425.0,503.83
4740,411.0,503.63
4741,418.0,505.52
4742,429.0,505.39
4743,410.0,504.85
4744,422.0,504.14
4745,435.0,504.11
4746,426.0,505.44
4747,414.0,505.02
4748,427.0,505.71
4749,422.0,504.43
4750,419.0,505.57
4751,437.0,506.53
4752,445.0,505.08
4753,440.0,504.84
4754,434.0,505.55
4755,441.0,505.81
4756,435.0,504.95
4757,428.0,505.8
4758,437.0,505.73
4759,422.0,505.78
4760,435.0,505.52
4761,423.0,504.94
4762,430.0,503.96
4763,415.0,503.13
4764,412.0,503.31
4765,402.0,502.59
4766,435.0,501.88
4767,432.0,502.18
4768,443.0,501.91
4769,416.0,500.14
4770,418.0,501.9
4771,414.0,502.01
4772,409.0,503.89
4773,411.0,504.52
4774,434.0,503.88
4775,424.0,504.53
4776,427.0,503.75
4777,431.0,502.67
4778,430.0,502.88
4779,442.0,504.92
4780,441.0,504.97
4781,444.0,505.3
4782,427.0,505.14
4783,445.0,504.34
4784,413.0,503.61
4785,433.0,504.91
4786,446.0,506.67
4787,458.0,507.62
4788,432.0,508.66
4789,427.0,509.21
4790,424.0,508.03
4791,439.0,509.6
4792,443.0,509.36
4793,426.0,509.57
4794,453.0,509.44
4795,434.0,509.21
4796,442.0,508.82
4797,399.0,509.61
4798,416.0,510.21
4799,444.0,510.26
4800,441.0,509.0
4801,459.0,508.08
4802,434.0,507.91
4803,435.0,507.56
4804,445.0,508.62
4805,440.0,508.38
4806,444.0,508.36
4807,451.0,508.69
4808,433.0,508.27
4809,446.0,509.97
4810,446.0,509.79
4811,449.0,509.45
4812,452.0,509.45
4813,447.0,510.67
4814,436.0,509.67
4815,445.0,509.84
4816,434.0,510.12
4817,422.0,510.01
4818,418.0,510.51
4819,427.0,509.09
4820,454.0,509.09
4821,441.0,508.89
4822,448.0,509.52
4823,427.0,509.48
4824,444.0,511.47
4825,437.0,511.76
4826,439.0,511.2
4827,432.0,509.74
4828,426.0,507.63
4829,432.0,507.1
4830,426.0,506.98
4831,420.0,508.37
4832,436.0,507.37
4833,447.0,507.31
4834,438.0,508.99
4835,438.0,509.43
4836,433.0,510.32
4837,456.0,510.97
4838,429.0,511.11
4839,446.0,510.22
4840,453.0,509.08
4841,439.0,507.99
4842,446.0,507.48
4843,432.0,506.13
4844,427.0,505.85
4845,421.0,507.13
4846,440.0,507.71
4847,417.0,507.91
4848,429.0,506.84
4849,446.0,504.83
4850,431.0,505.77
4851,451.0,507.31
4852,437.0,506.51
4853,423.0,507.26
4854,416.0,508.06
4855,443.0,507.83
4856,391.0,507.6
4857,404.0,507.21
4858,431.0,507.57
4859,425.0,506.56
4860,421.0,506.0
4861,425.0,504.96
4862,425.0,505.03
4863,414.0,504.77
4864,447.0,503.51
4865,439.0,504.17
4866,437.0,503.7
4867,430.0,505.23
4868,435.0,506.11
4869,412.0,505.78
4870,413.0,505.36
4871,410.0,506.37
4872,435.0,507.68
4873,403.0,508.06
4874,445.0,508.41
4875,447.0,506.25
4876,445.0,507.11
4877,444.0,505.12
4878,441.0,504.91
4879,443.0,504.41
4880,451.0,503.32
4881,435.0,504.55
4882,442.0,505.18
4883,430.0,504.1
4884,410.0,506.02
4885,428.0,505.83
4886,409.0,505.71
4887,445.0,507.53
4888,433.0,508.32
4889,441.0,508.37
4890,445.0,508.6
4891,441.0,508.12
4892,445.0,508.3
4893,433.0,508.34
4894,458.0,509.18
4895,423.0,508.99
4896,450.0,509.94
4897,447.0,509.19
4898,430.0,509.91
4899,443.0,509.82
4900,434.0,508.88
4901,444.0,507.87
4902,446.0,508.43
4903,446.0,508.22
4904,443.0,508.11
4905,438.0,509.01
4906,435.0,509.1
4907,430.0,508.17
4908,426.0,508.27
4909,433.0,508.47
4910,426.0,508.2
4911,435.0,507.92
4912,415.0,505.59
4913,414.0,504.85
4914,420.0,505.7
4915,441.0,505.62
4916,446.0,505.6
4917,424.0,506.19
4918,423.0,505.51
4919,423.0,506.17
4920,418.0,508.39
4921,448.0,508.11
4922,417.0,507.94
4923,442.0,508.85
4924,439.0,508.94
4925,452.0,508.24
4926,435.0,508.0
4927,437.0,509.69
4928,446.0,509.36
4929,448.0,508.13
4930,454.0,507.2
4931,441.0,507.13
4932,437.0,506.28
4933,440.0,505.23
4934,436.0,506.16
4935,418.0,506.65
4936,414.0,507.22
4937,435.0,506.54
4938,435.0,506.08
4939,442.0,507.71
4940,452.0,507.67
4941,447.0,507.72
4942,434.0,507.16
4943,447.0,506.33
4944,436.0,506.95
4945,449.0,507.56
4946,437.0,508.67
4947,434.0,508.45
4948,434.0,508.79
4949,434.0,509.22
4950,444.0,507.41
4951,444.0,507.43
4952,447.0,508.11
4953,437.0,506.76
4954,417.0,506.2
4955,442.0,507.49
4956,425.0,506.49
4957,444.0,505.87
4958,428.0,505.97
4959,444.0,505.98
4960,446.0,506.08
4961,431.0,504.71
4962,434.0,504.01
4963,449.0,504.07
4964,438.0,503.2
4965,445.0,502.15
4966,433.0,502.27
4967,438.0,502.45
4968,433.0,501.22
4969,430.0,501.02
4970,415.0,501.13
4971,407.0,500.03
4972,418.0,500.76
4973,422.0,500.86
4974,433.0,501.61
4975,395.0,503.39
4976,407.0,502.52
4977,415.0,501.68
4978,403.0,500.87
4979,448.0,501.78
4980,447.0,502.86
4981,439.0,502.53
4982,438.0,503.61
4983,431.0,504.88
4984,430.0,504.49
4985,428.0,504.42
4986,437.0,505.41
4987,445.0,506.43
4988,411.0,506.38
4989,414.0,505.07
4990,420.0,504.31
4991,431.0,504.36
4992,433.0,502.61
4993,428.0,503.5
4994,437.0,503.76
4995,440.0,503.98
4996,434.0,504.97
4997,439.0,505.65
4998,439.0,506.87
4999,438.0,508.73
5000,415.0,508.39
5001,423.0,507.79
5002,441.0,507.99
5003,440.0,509.33
5004,446.0,510.44
5005,441.0,511.58
5006,426.0,511.01
5007,432.0,511.0
5008,424.0,509.29
5009,454.0,509.87
5010,446.0,509.46
5011,441.0,508.99
5012,445.0,507.38
5013,423.0,506.1
5014,431.0,505.48
5015,404.0,504.57
5016,425.0,505.67
5017,454.0,505.52
5018,433.0,504.6
5019,439.0,505.43
5020,428.0,504.92
5021,445.0,505.13
5022,447.0,505.68
5023,430.0,505.89
5024,435.0,506.18
5025,435.0,506.5
5026,411.0,507.14
5027,402.0,506.62
5028,413.0,505.63
5029,424.0,506.09
5030,426.0,507.69
5031,436.0,505.42
5032,433.0,504.91
5033,412.0,504.8
5034,427.0,505.03
5035,404.0,507.6
5036,404.0,504.92
5037,406.0,504.76
5038,443.0,506.0
5039,449.0,505.74
5040,444.0,504.75
5041,428.0,504.77
5042,437.0,504.72
5043,442.0,504.18
5044,438.0,504.11
5045,420.0,503.82
5046,435.0,506.07
5047,427.0,507.46
5048,435.0,507.35
5049,424.0,506.43
5050,426.0,505.45
5051,401.0,504.16
5052,428.0,504.49
5053,427.0,504.9
5054,396.0,505.03
5055,383.0,503.59
5056,396.0,504.67
5057,410.0,503.78
5058,424.0,503.75
5059,426.0,504.24
5060,423.0,503.95
5061,436.0,503.82
5062,412.0,503.26
5063,424.0,502.42
5064,423.0,503.43
5065,440.0,503.11
5066,447.0,502.19
5067,446.0,502.23
5068,430.0,501.67
5069,441.0,500.86
5070,415.0,501.55
5071,437.0,502.77
5072,434.0,503.57
5073,442.0,504.76
5074,429.0,504.66
5075,432.0,505.58
5076,434.0,508.03
5077,425.0,507.63
5078,435.0,505.61
5079,428.0,505.17
5080,440.0,505.95
5081,422.0,505.21
5082,453.0,504.42
5083,445.0,504.02
5084,443.0,504.29
5085,416.0,503.65
5086,392.0,505.32
5087,416.0,505.71
5088,439.0,506.68
5089,449.0,507.14
5090,443.0,506.97
5091,443.0,507.45
5092,436.0,507.2
5093,446.0,506.22
5094,407.0,507.7
5095,406.0,506.55
5096,410.0,505.82
5097,449.0,504.93
5098,442.0,503.31
5099,446.0,503.46
5100,453.0,504.7
5101,464.0,504.69
5102,441.0,504.95
5103,453.0,504.01
5104,439.0,504.96
5105,439.0,504.31
5106,434.0,505.63
5107,410.0,505.39
5108,425.0,506.22
5109,427.0,507.02
5110,462.0,505.18
5111,448.0,506.72
5112,442.0,506.18
5113,442.0,507.74
5114,430.0,506.75
5115,438.0,507.02
5116,445.0,505.37
5117,435.0,506.68
5118,444.0,506.94
5119,436.0,506.79
5120,437.0,506.7
5121,439.0,506.47
5122,446.0,506.93
5123,424.0,504.58
5124,439.0,504.95
5125,402.0,505.72
5126,431.0,505.33
5127,414.0,504.98
5128,438.0,503.11
5129,421.0,503.8
5130,436.0,503.28
5131,426.0,503.12
5132,431.0,503.9
5133,438.0,503.71
5134,423.0,505.6
5135,435.0,504.89
5136,436.0,503.99
5137,429.0,503.35
5138,428.0,504.56
5139,431.0,503.72
5140,429.0,503.94
5141,434.0,503.49
5142,434.0,502.9
5143,434.0,504.55
5144,444.0,504.7
5145,449.0,504.68
5146,444.0,504.62
5147,454.0,506.36
5148,430.0,506.08
5149,447.0,506.64
5150,442.0,506.16
5151,434.0,505.83
5152,444.0,505.29
5153,449.0,507.1
5154,407.0,506.27
5155,419.0,505.35
5156,430.0,505.43
5157,388.0,505.88
5158,420.0,506.07
5159,424.0,504.98
5160,439.0,504.84
5161,421.0,502.96
5162,439.0,504.55
5163,416.0,504.42
5164,401.0,503.91
5165,440.0,504.53
5166,435.0,504.47
5167,427.0,504.47
5168,431.0,504.75
5169,431.0,504.34
5170,451.0,503.55
5171,438.0,504.42
5172,449.0,504.89
5173,433.0,504.19
5174,437.0,504.97
5175,431.0,503.66
